Date,XOM,CVX,MRO,PSX,VLO,SLB,HAL,OXY,EQT,XOM,CVX,MRO,PSX,VLO,SLB,HAL,OXY,EQT,XOM,CVX,Spread,Ratio,Log_XOM,Log_CVX
2022-05-13,88.86,167.87,27.0,94.6,124.7,40.74,36.1,64.08,38.2,0.0292325,0.01900352,0.07177451,0.03671223,0.03500827,0.04287983,0.04359592,0.07887298,0.0129102,88.86,167.87,79.01,1.889151474,0.0292325,0.01900352
2022-05-12,86.3,164.71,25.13,91.19,120.41,39.03,34.56,59.22,37.71,-0.00566181,0.00945504,-0.00159046,-0.00010966,-8.305e-05,0.01705468,-0.00375452,-0.01475052,-0.00264831,86.3,164.71,78.41,1.908574739,-0.00566181,0.00945504
2022-05-11,86.79,163.16,25.17,91.2,120.42,38.37,34.69,60.1,37.81,0.02060488,0.01469434,0.0314796,0.01803445,-0.00455695,0.01258868,0.01130611,0.01154728,0.03252538,86.79,163.16,76.37,1.879940085,0.02060488,0.01469434
2022-05-10,85.02,160.78,24.39,89.57,120.97,37.89,34.3,59.41,36.6,0.00660847,0.00956168,0.00782058,0.00100531,0.02105165,-0.00395101,0.02778778,0.02678198,0.00136705,85.02,160.78,75.76,1.891084451,0.00660847,0.00956168
2022-05-09,84.46,159.25,24.2,89.48,118.45,38.04,33.36,57.84,36.55,-0.08213527,-0.06937375,-0.15119472,-0.07407604,-0.08671585,-0.12325931,-0.11297533,-0.11578319,-0.11610965,84.46,159.25,74.79,1.885507933,-0.08213527,-0.06937375
2022-05-06,91.69,170.69,28.15,96.36,129.18,43.03,37.35,64.94,41.05,0.01516513,0.02629622,0.01683722,0.01927973,0.02627499,0.02232498,0.01782867,0.04166287,-0.0209722,91.69,170.69,79.0,1.861598866,0.01516513,0.02629622
2022-05-05,90.31,166.26,27.68,94.52,125.83,42.08,36.69,62.29,41.92,-0.01527418,-0.00796769,-0.00036121,-0.01730601,-0.01889374,-0.01228168,-0.03718497,0.01162616,-0.02427361,90.31,166.26,75.95,1.840992138,-0.01527418,-0.00796769
2022-05-04,91.7,167.59,27.69,96.17,128.23,42.6,38.08,61.57,42.95,0.0390288,0.03090406,0.05340535,0.05756831,0.05473465,0.05923181,0.03773023,0.03857775,0.02093948,91.7,167.59,75.89,1.827589967,0.0390288,0.03090406
2022-05-03,88.19,162.49,26.25,90.79,121.4,40.15,36.67,59.24,42.06,0.02039017,0.01700637,0.05079217,0.01789235,0.0403416,0.02624425,0.01955177,0.0159949,0.06406312,88.19,162.49,74.3,1.84249915,0.02039017,0.01700637
2022-05-02,86.41,159.75,24.95,89.18,116.6,39.11,35.96,58.3,39.45,0.01351529,0.01946841,0.00120313,0.02751111,0.04490407,0.00256017,0.00949993,0.05663388,-0.00757579,86.41,159.75,73.34,1.848744358,0.01351529,0.01946841
2022-04-29,85.25,156.67,24.92,86.76,111.48,39.01,35.62,55.09,39.75,-0.02261621,-0.03215752,-0.0214379,-0.00517332,-0.03568503,-0.02780766,-0.03041429,-0.03460923,-0.02091189,85.25,156.67,71.42,1.837771261,-0.02261621,-0.03215752
2022-04-28,87.2,161.79,25.46,87.21,115.53,40.11,36.72,57.03,40.59,0.02979736,0.03490591,0.0319261,0.04935792,0.05351437,0.00399701,0.02147068,0.02557412,0.02545048,87.2,161.79,74.59,1.855389908,0.02979736,0.03490591
2022-04-27,84.64,156.24,24.66,83.01,109.51,39.95,35.94,55.59,39.57,0.02815737,-0.0018544,0.02380088,0.01370632,0.04072307,0.01031585,0.02308011,0.01394824,0.01604926,84.64,156.24,71.6,1.845935728,0.02815737,-0.0018544
2022-04-26,82.29,156.53,24.08,81.88,105.14,39.54,35.12,54.82,38.94,0.00036463,-0.00611428,-0.0024886,0.01055872,0.0413611,0.02173165,-0.00596169,-0.00182249,-0.01932919,82.29,156.53,74.24,1.902175234,0.00036463,-0.00611428
2022-04-25,82.26,157.49,24.14,81.02,100.88,38.69,35.33,54.92,39.7,-0.03429454,-0.02173179,-0.03500561,-0.03158669,-0.02128262,-0.0737202,-0.06466235,-0.0304847,-0.00100705,82.26,157.49,75.23,1.914539266,-0.03429454,-0.02173179
2022-04-22,85.13,160.95,25.0,83.62,103.05,41.65,37.69,56.62,39.74,-0.02207339,-0.02230302,-0.04267627,-0.02748301,-0.01788853,0.02430253,-0.03288397,-0.04455926,-0.05626331,85.13,160.95,75.82,1.890637848,-0.02207339,-0.02230302
2022-04-21,87.03,164.58,26.09,85.95,104.91,40.65,38.95,59.2,42.04,-0.01062928,-0.04717436,-0.05807363,-0.0334089,-0.02967633,-0.04873159,-0.01655035,-0.03762771,-0.06023276,87.03,164.58,77.55,1.891072044,-0.01062928,-0.04717436
2022-04-20,87.96,172.53,27.65,88.87,108.07,42.68,39.6,61.47,44.65,0.00227635,0.00406552,0.03197039,-0.0076225,0.00305825,-0.01742002,-0.04227548,0.01789133,0.01534672,87.96,172.53,84.57,1.961459754,0.00227635,0.00406552
2022-04-19,87.76,171.83,26.78,89.55,107.74,43.43,41.31,60.38,43.97,-0.00896155,-0.0119173,-0.00372718,0.02705162,-0.02393622,-0.00573988,-0.00795664,-0.01626319,-0.03420474,87.76,171.83,84.07,1.95795351,-0.00896155,-0.0119173
2022-04-18,88.55,173.89,26.88,87.16,110.35,43.68,41.64,61.37,45.5,0.00816424,0.01331501,0.01009543,0.05071377,0.05103101,0.0098931,0.02136004,0.0336375,0.07150781,88.55,173.89,85.34,1.963749294,0.00816424,0.01331501
2022-04-14,87.83,171.59,26.61,82.85,104.86,43.25,40.76,59.34,42.36,0.01168131,-0.00046612,0.00150433,-0.00349419,0.00881232,0.01584745,0.014083,-0.00470747,0.01282983,87.83,171.59,83.76,1.95366048,0.01168131,-0.00046612
2022-04-13,86.81,171.67,26.57,83.14,103.94,42.57,40.19,59.62,41.82,0.01403654,0.01561614,0.01135516,0.01417261,0.03077467,0.02473372,0.01655833,0.00808357,0.04199836,86.81,171.67,84.86,1.97753715,0.01403654,0.01561614
2022-04-12,85.6,169.01,26.27,81.97,100.79,41.53,39.53,59.14,40.1,0.02065579,0.02062422,0.04079027,-0.00632375,-0.00109078,0.00482743,0.01196095,0.02084477,0.02346519,85.6,169.01,83.41,1.974415888,0.02065579,0.02062422
2022-04-11,83.85,165.56,25.22,82.49,100.9,41.33,39.06,57.92,39.17,-0.03503786,-0.02605292,-0.02660564,-0.0211115,-0.02273271,-0.02909123,-0.0222794,-0.06484062,0.02220019,83.85,165.56,81.71,1.974478235,-0.03503786,-0.02605292
2022-04-08,86.84,169.93,25.9,84.25,103.22,42.55,39.94,61.8,38.31,0.02082803,0.01679415,0.03817107,0.01398457,-0.00106512,0.03783976,0.05639285,0.06899287,0.0527919,86.84,169.93,83.09,1.956817135,0.02082803,0.01679415
2022-04-07,85.05,167.1,24.93,83.08,103.33,40.97,37.75,57.68,36.34,0.01659789,0.01379914,0.02066943,-0.03081543,0.00029037,0.00464833,0.01065256,0.02777468,-0.02661031,85.05,167.1,82.05,1.964726631,0.01659789,0.01379914
2022-04-06,83.65,164.81,24.42,85.68,103.3,40.78,37.35,56.1,37.32,0.01105913,0.00883694,-0.01544118,-0.00268081,0.01797274,0.00787793,-0.0048077,0.00679666,0.02964187,83.65,164.81,81.16,1.970233114,0.01105913,0.00883694
2022-04-05,82.73,163.36,24.8,85.91,101.46,40.46,37.53,55.72,36.23,-0.00518417,-0.00616363,-0.03486883,-0.00880757,0.00712169,-0.02658369,-0.03250614,-0.0364766,-0.00358176,82.73,163.36,80.63,1.974616221,-0.00518417,-0.00616363
2022-04-04,83.16,164.37,25.68,86.67,100.74,41.55,38.77,57.79,36.36,0.00048112,0.00091299,-0.00272215,0.00822573,-0.00524728,-0.00336377,0.00491274,-0.00552202,0.00911734,83.16,164.37,81.21,1.976551227,0.00048112,0.00091299
2022-04-01,83.12,164.22,25.75,85.96,101.27,41.69,38.58,58.11,36.03,0.00639674,0.00850028,0.02516845,-0.00498986,-0.00266259,0.00915669,0.01857477,0.02385834,0.0460047,83.12,164.22,81.1,1.975697786,0.00639674,0.00850028
2022-03-31,82.59,162.83,25.11,86.39,101.54,41.31,37.87,56.74,34.41,-0.01430571,-0.01614363,-0.01541228,-0.01208092,0.01029508,-0.02155256,-0.01701835,-0.01295763,0.00699915,82.59,162.83,80.24,1.971546192,-0.01430571,-0.01614363
2022-03-30,83.78,165.48,25.5,87.44,100.5,42.21,38.52,57.48,34.17,0.01697302,0.0070346,0.01980263,0.04646556,0.03875117,-0.00990107,0.01754661,0.01207681,0.00469347,83.78,165.48,81.7,1.975173072,0.01697302,0.0070346
2022-03-29,82.37,164.32,25.0,83.47,96.68,42.63,37.85,56.79,34.01,-0.00532753,-0.01227826,-0.01153324,0.01423769,0.00321161,0.02133794,0.0141016,0.0026448,-0.02583223,82.37,164.32,81.95,1.994901056,-0.00532753,-0.01227826
2022-03-28,82.81,166.35,25.29,82.29,96.37,41.73,37.32,56.64,34.9,-0.02845261,-0.01763735,-0.02922476,-0.01877989,-0.00909003,-0.04567004,-0.04146487,-0.03589462,0.01646722,82.81,166.35,83.54,2.00881536,-0.02845261,-0.01763735
2022-03-25,85.2,169.31,26.04,83.85,97.25,43.68,38.9,58.71,34.33,0.02159296,0.01793797,0.01977959,0.03309995,0.00836393,0.02409755,0.0318648,0.01648672,0.11045487,85.2,169.31,84.11,1.987206573,0.02159296,0.01793797
2022-03-24,83.38,166.3,25.53,81.12,96.44,42.64,37.68,57.75,30.74,0.00300282,0.00264933,-0.00195656,0.01053359,0.0095854,0.0054086,-0.01029712,-0.03555098,0.06866762,83.38,166.3,82.92,1.994483089,0.00300282,0.00264933
2022-03-23,83.13,165.86,25.58,80.27,95.52,42.41,38.07,59.84,28.7,0.01563953,0.010729,0.0366283,0.00599777,0.02041211,0.02894593,0.02607918,0.00334784,0.01757514,83.13,165.86,82.73,1.995188259,0.01563953,0.010729
2022-03-22,81.84,164.09,24.66,79.79,93.59,41.2,37.09,59.64,28.2,-0.00438918,-0.00334621,-0.01569133,-0.01047261,-0.00713338,0.00024275,-0.0131246,-0.02189142,-0.00777114,81.84,164.09,82.25,2.005009775,-0.00438918,-0.00334621
2022-03-21,82.2,164.64,25.05,80.63,94.26,41.19,37.58,60.96,28.42,0.04389341,0.01783299,0.08190739,0.02346553,0.04148085,0.03608894,0.04184256,0.08058966,0.04682166,82.2,164.64,82.44,2.002919708,0.04389341,0.01783299
2022-03-18,78.67,161.73,23.08,78.76,90.43,39.73,36.04,56.24,27.12,-0.00393277,0.00800824,0.00043337,0.01548236,0.01492898,0.00555277,0.00417073,-0.03098716,0.00258446,78.67,161.73,83.06,2.05580272,-0.00393277,0.00800824
2022-03-17,78.98,160.44,23.07,77.55,89.09,39.51,35.89,58.01,27.05,0.02629874,0.01716214,0.06630283,0.01363215,0.04770197,0.04213054,0.05409818,0.09051219,0.03690178,78.98,160.44,81.46,2.031400355,0.02629874,0.01716214
2022-03-16,76.93,157.71,21.59,76.5,84.94,37.88,34.0,52.99,26.07,-0.00376257,-0.00360771,-0.00277521,0.01527954,0.00625925,-0.03578292,-0.02325686,-0.02864779,0.0166316,76.93,157.71,80.78,2.050045496,-0.00376257,-0.00360771
2022-03-15,77.22,158.28,21.65,75.34,84.41,39.26,34.8,54.53,25.64,-0.05859627,-0.05195014,-0.02418553,-0.03815319,-0.07021631,-0.05669133,-0.04385188,-0.01925232,0.00861737,77.22,158.28,81.06,2.04972805,-0.05859627,-0.05195014
2022-03-14,81.88,166.72,22.18,78.27,90.55,41.55,36.36,55.59,25.42,-0.03645488,-0.02476283,-0.04366736,-0.03144122,-0.01229299,-0.0319743,-0.02846878,-0.04157724,-0.0603006,81.88,166.72,84.84,2.036150464,-0.03645488,-0.02476283
2022-03-11,84.92,170.9,23.17,80.77,91.67,42.9,37.41,57.95,27.0,-0.00516797,0.00046822,-0.03018295,-0.00543278,0.02306309,-0.01158762,-0.01433146,-0.00310131,0.00074102,84.92,170.9,85.98,2.012482336,-0.00516797,0.00046822
2022-03-10,85.36,170.82,23.88,81.21,89.58,43.4,37.95,58.13,26.98,0.03057033,0.0269974,0.02030527,0.02316995,0.02761606,0.0195446,0.08550335,0.01089693,0.03201177,85.36,170.82,85.46,2.001171509,0.03057033,0.0269974
2022-03-09,82.79,166.27,23.4,79.35,87.14,42.56,34.84,57.5,26.13,-0.0585264,-0.02529826,-0.02906079,-0.06063203,-0.03827572,-0.05752384,-0.05364415,0.05175107,0.02010118,82.79,166.27,83.48,2.00833434,-0.0585264,-0.02529826
2022-03-08,87.78,170.53,24.09,84.31,90.54,45.08,36.76,54.6,25.61,0.00754721,0.05106802,-0.00991334,0.0204908,0.0748559,0.06839095,0.01424682,-0.01418463,-0.03491627,87.78,170.53,82.75,1.942697653,0.00754721,0.05106802
2022-03-07,87.12,162.04,24.33,82.6,84.01,42.1,36.24,55.38,26.52,0.03539882,0.0211427,0.0216045,-0.02037218,-0.02317887,0.07802574,0.05998672,-0.01380816,0.00605146,87.12,162.04,74.92,1.859963269,0.03539882,0.0211427
2022-03-04,84.09,158.65,23.81,84.3,85.98,38.94,34.13,56.15,26.36,0.03694479,0.01543525,0.03940553,0.01554126,0.02103856,0.01084441,0.02311899,0.16204761,0.05898996,84.09,158.65,74.56,1.886669045,0.03694479,0.01543525
2022-03-03,81.04,156.22,22.89,83.0,84.19,38.52,33.35,47.75,24.85,0.00631307,0.01340399,-0.00479408,-0.01565987,0.00679342,-0.01851905,0.01267368,-0.01290072,-0.00120652,81.04,156.22,75.18,1.92769003,0.00631307,0.01340399
2022-03-02,80.53,154.14,23.0,84.31,83.62,39.24,32.93,48.37,24.88,0.01703235,0.0290944,0.00479408,0.02571021,0.03641194,0.04083261,0.02521659,0.03321028,0.0186618,80.53,154.14,73.61,1.914069291,0.01703235,0.0290944
2022-03-01,79.17,149.72,22.89,82.17,80.63,37.67,32.11,46.79,24.42,0.00951844,0.03895358,0.01452171,-0.0248796,-0.0350956,-0.04083261,-0.04327305,0.06763514,0.05383975,79.17,149.72,70.55,1.891120374,0.00951844,0.03895358
2022-02-28,78.42,144.0,22.56,84.24,83.51,39.24,33.53,43.73,23.14,0.00742356,0.02546027,0.03060545,-0.00532766,-0.01615429,-0.00533741,0.03027782,0.12116171,0.01655811,78.42,144.0,65.58,1.836266259,0.00742356,0.02546027
2022-02-25,77.84,140.38,21.88,84.69,84.87,39.45,32.53,38.74,22.76,0.02655715,0.04018998,0.02078117,0.01439045,0.01221045,0.02906209,0.03312803,-0.0046356,0.02356188,77.84,140.38,62.54,1.80344296,0.02655715,0.04018998
2022-02-24,75.8,134.85,21.43,83.48,83.84,38.32,31.47,38.92,22.23,-0.01271565,-0.00517753,-0.01436207,-0.00597159,-0.02949858,-0.03638628,-0.00665086,0.00592709,0.01861575,75.8,134.85,59.05,1.779023747,-0.01271565,-0.00517753
2022-02-23,76.77,135.55,21.74,83.98,86.35,39.74,31.68,38.69,21.82,0.00404621,0.02351293,0.00646057,-0.00142789,0.00592371,0.00479254,0.00696867,0.00960922,0.00920817,76.77,135.55,58.78,1.765663671,0.00404621,0.02351293
2022-02-22,76.46,132.4,21.6,84.1,85.84,39.55,31.46,38.32,21.62,-0.01170212,-0.0076744,-0.01242252,-0.01146788,-0.01019944,-0.01655003,-0.02511118,-0.03184655,-0.03186433,76.46,132.4,55.94,1.731624379,-0.01170212,-0.0076744
2022-02-18,77.36,133.42,21.87,85.07,86.72,40.21,32.26,39.56,22.32,-0.01118335,-0.00142306,-0.00091408,-0.02289334,-0.00368325,-0.02213568,-0.02176998,-0.00755481,-0.03910008,77.36,133.42,56.06,1.724663909,-0.01118335,-0.00142306
2022-02-17,78.23,133.61,21.89,87.04,87.04,41.11,32.97,39.86,23.21,-0.00153276,-0.00515099,0.03817968,-0.01437232,-0.01142347,-0.01400989,-0.01803475,0.00528237,-0.00900714,78.23,133.61,55.38,1.707912566,-0.00153276,-0.00515099
2022-02-16,78.35,134.3,21.07,88.3,88.04,41.69,33.57,39.65,23.42,0.00460536,0.00029789,0.02547602,-0.00135808,-0.00555022,0.03913437,0.03177753,-0.00503146,0.01375774,78.35,134.3,55.95,1.714103382,0.00460536,0.00029789
2022-02-15,77.99,134.26,20.54,88.42,88.53,40.09,32.52,39.85,23.1,-0.01261404,-0.01779104,-0.03209856,-0.02347263,-0.01335223,0.01990241,0.00493219,-0.03404374,0.01438874,77.99,134.26,56.27,1.721502757,-0.01261404,-0.01779104
2022-02-14,78.98,136.67,21.21,90.52,89.72,39.3,32.36,41.23,22.77,-0.01545354,-0.01553683,-0.04606987,-0.0291769,-0.02509487,-0.03303604,-0.03521918,-0.04156874,-0.00700222,78.98,136.67,57.69,1.730438086,-0.01545354,-0.01553683
2022-02-11,80.21,138.81,22.21,93.2,92.0,40.62,33.52,42.98,22.93,0.02486717,0.02015713,0.03668454,0.04095612,0.02320188,0.03634941,0.03367526,0.05499832,0.05651728,80.21,138.81,58.6,1.730582222,0.02486717,0.02015713
2022-02-10,78.24,136.04,21.41,89.46,89.89,39.17,32.41,40.68,21.67,-0.00966683,-0.01278183,-0.00558921,0.00011179,0.0117497,-0.00585467,-0.00737784,0.0093851,0.00787588,78.24,136.04,57.8,1.738752556,-0.00966683,-0.01278183
2022-02-09,79.0,137.79,21.53,89.45,88.84,39.4,32.65,40.3,21.5,-0.01582351,0.00984583,0.01970045,0.00706796,0.00394745,0.01277157,0.02763722,0.02385549,0.01499559,79.0,137.79,58.79,1.744177215,-0.01582351,0.00984583
2022-02-08,80.26,136.44,21.11,88.82,88.49,38.9,31.76,39.35,21.18,-0.02619271,-0.01534631,-0.02340931,-0.01641486,-0.01280053,-0.03461252,-0.0233401,-0.04107609,0.00047226,80.26,136.44,56.18,1.699975081,-0.02619271,-0.01534631
2022-02-07,82.39,138.55,21.61,90.29,89.63,40.27,32.51,41.0,21.17,0.01196595,0.01945913,0.00510324,0.01618971,0.0332362,0.04468883,0.01768859,0.00488999,-0.01825466,82.39,138.55,56.16,1.681636121,0.01196595,0.01945913
2022-02-04,81.41,135.88,21.5,88.84,86.7,38.51,31.94,40.8,21.56,0.0214795,0.01244092,0.03117872,0.01840334,0.01874436,-0.00181606,0.02280023,0.01980263,0.00978801,81.41,135.88,54.47,1.669082422,0.0214795,0.01244092
2022-02-03,79.68,134.2,20.84,87.22,85.09,38.58,31.22,40.0,21.35,-0.01172814,-0.00897599,-0.00621863,-0.00548824,-0.01770576,-0.01721744,-0.0060674,0.00954541,-0.03678576,79.68,134.2,54.52,1.684236948,-0.01172814,-0.00897599
2022-02-02,80.62,135.41,20.97,87.7,86.61,39.25,31.41,39.62,22.15,-0.00260143,0.0045892,0.01537753,0.0004562,0.000693,-0.00685543,0.00127429,0.00836401,0.01638635,80.62,135.41,54.79,1.679608038,-0.00260143,0.0045892
2022-02-01,80.83,134.79,20.65,87.66,86.55,39.52,31.37,39.29,21.79,0.0621413,0.02600477,0.0588405,0.03328808,0.04224318,0.01145196,0.02028728,0.04210601,0.02509425,80.83,134.79,53.96,1.667573921,0.0621413,0.02600477
2022-01-31,75.96,131.33,19.47,84.79,82.97,39.07,30.74,37.67,21.25,0.00899239,0.00549746,-0.01882528,0.00638904,0.01898098,-0.01549237,-0.01996846,0.00265816,0.00518991,75.96,131.33,55.37,1.728936282,0.00899239,0.00549746
2022-01-28,75.28,130.61,19.84,84.25,81.41,39.68,31.36,37.57,21.14,0.00212766,-0.03579599,-0.00050391,-0.01846351,-0.0069772,0.02088184,0.01704495,0.00828549,0.0415318,75.28,130.61,55.33,1.734989373,0.00212766,-0.03579599
2022-01-27,75.12,135.37,19.85,85.82,81.98,38.86,30.83,37.26,20.28,0.01272708,0.01999619,0.01216437,0.00901276,0.0083293,-0.02390147,0.00097355,0.00538214,0.02698814,75.12,135.37,60.25,1.802050053,0.01272708,0.01999619
2022-01-26,74.17,132.69,19.61,85.05,81.3,39.8,30.8,37.06,19.74,-0.01019459,0.00075392,0.00562517,-0.01064275,0.0017235,0.02570443,0.00684153,0.00785593,-0.01807278,74.17,132.69,58.52,1.788998247,-0.01019459,0.00075392
2022-01-25,74.93,132.59,19.5,85.96,81.16,38.79,30.59,36.77,20.1,0.02897576,0.04165825,0.06351341,0.03709176,0.03217805,0.05811424,0.06761615,0.0780277,-0.0269955,74.93,132.59,57.66,1.769518217,0.02897576,0.04165825
2022-01-24,72.79,127.18,18.3,82.83,78.59,36.6,28.59,34.01,20.65,0.00855414,0.00212523,0.01098912,-0.0073375,-0.00886755,0.00657897,0.03741751,0.00767418,0.00436788,72.79,127.18,54.39,1.747218024,0.00855414,0.00212523
2022-01-21,72.17,126.91,18.1,83.44,79.29,36.36,27.54,33.75,20.56,-0.0151268,-0.01206155,-0.03154149,-0.02438857,-0.0263861,-0.01879908,-0.02155256,-0.03493805,-0.02687302,72.17,126.91,54.74,1.758486906,-0.0151268,-0.01206155
2022-01-20,73.27,128.45,18.68,85.5,81.41,37.05,28.14,34.95,21.12,0.00218609,-0.00357476,-0.0222349,-0.02014657,-0.03381556,-0.00134862,-0.00849262,-0.02486706,-0.04987183,73.27,128.45,55.18,1.753104954,0.00218609,-0.00357476
2022-01-19,73.11,128.91,19.1,87.24,84.21,37.1,28.38,35.83,22.2,0.00041042,-0.00363932,-0.01712993,-0.01614589,-0.01683878,-0.01179006,-0.00772205,-0.00556639,-0.02095018,73.11,128.91,55.8,1.763233484,0.00041042,-0.00363932
2022-01-18,73.08,129.38,19.43,88.66,85.64,37.54,28.6,36.03,22.67,0.0166958,0.00325153,-0.00205656,0.00090273,0.00515103,-0.00716659,-0.00488316,0.01453758,-0.04822286,73.08,129.38,56.3,1.770388615,0.0166958,0.00325153
2022-01-14,71.87,128.96,19.47,88.58,85.2,37.81,28.74,35.51,23.79,0.01740395,0.01689124,0.04732744,0.02052992,0.02183286,0.04434357,0.0285885,0.03905176,0.01183946,71.87,128.96,57.09,1.794350911,0.01740395,0.01689124
2022-01-13,70.63,126.8,18.57,86.78,83.36,36.17,27.93,34.15,23.51,-0.00719478,-0.0041711,-0.00751076,0.00554658,-0.01204331,-0.00771141,0.01769958,-0.01741699,-0.04775664,70.63,126.8,56.17,1.795271131,-0.00719478,-0.0041711
2022-01-12,71.14,127.33,18.71,86.3,84.37,36.45,27.44,34.75,24.66,-0.00294758,-0.00501372,0.00267594,0.00173964,0.0061824,-0.00082271,0.00731532,0.00143989,0.04690629,71.14,127.33,56.19,1.789850998,-0.00294758,-0.00501372
2022-01-11,71.35,127.97,18.66,86.15,83.85,36.48,27.24,34.7,23.53,0.04120165,0.02260251,0.05056022,0.02694122,0.03421003,0.0379934,0.05237588,0.06919874,0.02278199,71.35,127.97,56.62,1.793552908,0.04120165,0.02260251
2022-01-10,68.47,125.11,17.74,83.86,81.03,35.12,25.85,32.38,23.0,-0.00597017,0.00063964,-0.02779501,0.02291742,0.0003703,0.00256593,-0.00655487,-0.02531009,0.00829518,68.47,125.11,56.64,1.827223602,-0.00597017,0.00063964
2022-01-07,68.88,125.03,18.24,81.96,81.0,35.03,26.02,33.21,22.81,0.00816331,0.01425776,0.01157995,0.01822262,0.01042452,0.0283748,0.01588257,0.01364278,0.04620692,68.88,125.03,56.15,1.81518583,0.00816331,0.01425776
2022-01-06,68.32,123.26,18.03,80.48,80.16,34.05,25.61,32.76,21.78,0.02324825,0.00847325,0.04654643,0.02720571,0.02475499,0.02347456,0.01693287,0.02942755,0.00414079,68.32,123.26,54.94,1.804156909,0.02324825,0.00847325
2022-01-05,66.75,122.22,17.21,78.32,78.2,33.26,25.18,31.81,21.69,0.01236072,0.00648473,-0.02297631,-0.00318695,-0.00395636,0.0,-0.00987955,-0.04817621,-0.03265596,66.75,122.22,55.47,1.831011236,0.01236072,0.00648473
2022-01-04,65.93,121.43,17.61,78.57,78.51,33.26,25.43,33.38,22.41,0.03692394,0.01803198,0.04293003,0.03668352,0.01760405,0.04740808,0.0582925,0.0720361,0.02668031,65.93,121.43,55.5,1.841801911,0.03692394,0.01803198
2022-01-03,63.54,119.26,16.87,75.74,77.14,31.72,23.99,31.06,21.82,0.03768585,0.01614506,0.02703679,0.04427174,0.02666825,0.05741807,0.04781107,0.06896987,0.0004584,63.54,119.26,55.72,1.876927919,0.03768585,0.01614506
2021-12-31,61.19,117.35,16.42,72.46,75.11,29.95,22.87,28.99,21.81,0.00655848,-0.00068149,0.00427221,0.00013802,0.01111197,0.00435002,0.0048214,0.00069013,-0.0104904,61.19,117.35,56.16,1.917797026,0.00655848,-0.00068149
2021-12-30,60.79,117.43,16.35,72.45,74.28,29.82,22.76,28.97,22.04,-0.00590456,-0.00441839,-0.01336593,-0.00550586,-0.00496879,0.00571718,-0.0078775,-0.00996058,-0.03390155,60.79,117.43,56.64,1.931732193,-0.00590456,-0.00441839
2021-12-29,61.15,117.95,16.57,72.85,74.65,29.65,22.94,29.26,22.8,-0.00879198,-0.00515836,0.00544631,-0.01471617,0.0020114,-0.01539522,-0.00478366,-0.00749067,-0.00306547,61.15,117.95,56.8,1.928863451,-0.00879198,-0.00515836
2021-12-28,61.69,118.56,16.48,73.93,74.5,30.11,23.05,29.48,22.87,-0.00323677,-0.00193807,-0.00484262,0.01554012,0.01856045,0.00900757,-0.00519257,-0.00541273,0.00218866,61.69,118.56,56.87,1.921867402,-0.00323677,-0.00193807
2021-12-27,61.89,118.79,16.56,72.79,73.13,29.84,23.17,29.64,22.82,0.01415694,0.02023879,0.03440143,0.01230232,0.01932961,0.00908944,0.02005298,0.02701481,0.03070319,61.89,118.79,56.9,1.919373081,0.01415694,0.02023879
2021-12-23,61.02,116.41,16.0,71.9,71.73,29.57,22.71,28.85,22.13,0.00049176,0.00240819,-0.00249688,0.0039019,0.00601274,0.00237007,-0.00088028,-0.0024234,-0.00225683,61.02,116.41,55.39,1.907735169,0.00049176,0.00240819
2021-12-22,60.99,116.13,16.04,71.62,71.3,29.5,22.73,28.92,22.18,0.00806655,0.0056995,0.01761052,-0.00723431,-0.00028047,0.00169635,0.00308438,0.01112668,0.04566161,60.99,116.13,55.14,1.904082636,0.00806655,0.0056995
2021-12-21,60.5,115.47,15.76,72.14,71.32,29.45,22.66,28.6,21.19,0.02239773,0.01588721,0.05880205,0.03828962,0.03757316,0.03384301,0.03869129,0.05831087,-0.00282752,60.5,115.47,54.97,1.908595041,0.02239773,0.01588721
2021-12-20,59.16,113.65,14.86,69.43,68.69,28.47,21.8,26.98,21.25,-0.0145988,0.00044004,-0.01932749,-0.03356543,0.0,-0.01740991,-0.01412003,-0.03853621,-0.00047048,59.16,113.65,54.49,1.921061528,-0.0145988,0.00044004
2021-12-17,60.03,113.6,15.15,71.8,68.69,28.97,22.11,28.04,21.26,-0.02207668,-0.02640876,-0.0137662,0.01176814,-0.00087311,-0.02488623,-0.02014843,-0.01205261,-0.00656355,60.03,113.6,53.57,1.89238714,-0.02207668,-0.02640876
2021-12-16,61.37,116.64,15.36,70.96,68.75,29.7,22.56,28.38,21.4,0.00163079,0.00930239,0.0137662,0.00621998,0.00744583,0.01321829,0.01293795,-0.00492092,0.02029808,61.37,116.64,55.27,1.9006029,0.00163079,0.00930239
2021-12-15,61.27,115.56,15.15,70.52,68.24,29.31,22.27,28.52,20.97,-0.00439704,-0.00569507,-0.00197824,-0.00297345,0.00073298,-0.01220768,-0.00938554,-0.00768429,-0.01420478,61.27,115.56,54.29,1.886078015,-0.00439704,-0.00569507
2021-12-14,61.54,116.22,15.18,70.73,68.19,29.67,22.48,28.74,21.27,-0.0014614,0.00292977,-0.01373918,0.0155307,-0.00043985,-0.00537816,-0.01017933,-0.0169057,0.05558328,61.54,116.22,54.68,1.888527787,-0.0014614,0.00292977
